"Time","Fuel system status: Fuel system A","Fuel system status: Fuel system B","Calculated engine load [%]","Engine Coolant Temperature [°C]","Short Term Fuel Trim - Bank 1 [%]","Long Term Fuel Trim - Bank 1 [%]","Intake Manifold Absolute Pressure [kPa]","Engine RPM [RPM]","Vehicle Speed Sensor [km/h]","Ignition Timing Advance for #1 Cylinder","Intake Air Temperature [°C]","Absolute Throttle Position [%]","OBD requirements to which vehicle is certified","Distance Traveled While MIL is Activated [km]","Fuel consumption [l/100km]","Battery voltage [V]"
14:11:53.817,,,,,,,,,,,,,,,,
14:11:53.949,,,,,,,,,,,,,,,,
14:11:54.111,,,,,,,,,,,,,,,,
14:11:54.900,,,,,,,,,,,,,,,,
14:11:55.253,,,,,,,,,,,,,,,,
14:11:56.118,,,,,,,,,,,,,,,,
14:11:56.118,,,,,,,,,,,,,,,,
14:11:56.268,,,,,,,,,,,,,,,,
14:11:56.470,,,,"95",,,,"907","0",,"50",,,,,
14:11:56.732,,,,,,,,,,,,,,,,
14:11:56.920,,,,,,,,,,,,,,,,
14:11:57.082,,,,,,,,,,,,,,,,
14:11:57.245,,,,"95",,,,"903","0",,"50",,,,,
14:11:57.406,,,,"95",,,,"903","0",,"50",,,,,
14:11:57.677,,,,,,,,,,,,,,,,
14:11:57.871,,,,"95",,,,"903","0",,"50",,,,,
14:11:58.047,,,,,,,,,,,,,,,,
14:11:58.209,,,,,,,,,,,,,,,,
14:11:58.385,,,,,,,,,,,,,,,,
14:11:58.871,,,,,,,,,,,,,,,,
14:11:59.115,,,,,,,,,,,,,,,,
14:11:59.410,,,,,,,,,,,,,,,,
14:11:59.410,,,,,,,,,,,,,,,,
14:11:59.481,,,,,,,,,,,,,,,,
14:11:59.541,,,,"95",,,,"903","0",,"50",,,,,
14:11:59.620,,,,,,,,,,,,,,,,
14:11:59.692,,,,,,,,,,,,,,,,
14:11:59.763,,,,,,,,,,,,,,,,
14:11:59.830,,,,"95",,,,"897","0",,"50",,,,,
14:11:59.894,,,,"95",,,,"897","0",,"50",,,,,
14:11:59.966,,,,,,,,,,,,,,,,
14:12:00.034,,,,"95",,,,"897","0",,"50",,,,,
14:12:00.115,,,,,,,,,,,,,,,,
14:12:00.185,,,,,,,,,,,,,,,,
14:12:00.244,,,,,,,,,,,,,,,,
14:12:00.530,,,,,,,,,,,,,,,,
14:12:00.775,,,,,,,,,,,,,,,,
14:12:01.052,,,,,,,,,,,,,,,,
14:12:01.052,,,,,,,,,,,,,,,,
14:12:01.132,,,,,,,,,,,,,,,,
14:12:01.196,,,,"95",,,,"897","0",,"50",,,,,
14:12:01.272,,,,,,,,,,,,,,,,
14:12:01.336,,,,,,,,,,,,,,,,
14:12:01.414,,,,,,,,,,,,,,,,
14:12:01.479,,,,"95",,,,"899","0",,"50",,,,,
14:12:01.554,,,,"95",,,,"899","0",,"50",,,,,
14:12:01.615,,,,,,,,,,,,,,,,
14:12:01.689,,,,"95",,,,"899","0",,"50",,,,,
14:12:01.761,,,,,,,,,,,,,,,,
14:12:01.840,,,,,,,,,,,,,,,,
14:12:01.906,,,,,,,,,,,,,,,,
14:12:02.183,,,,,,,,,,,,,,,,
14:12:02.428,,,,,,,,,,,,,,,,
14:12:02.699,,,,,,,,,,,,,,,,
14:12:02.699,,,,,,,,,,,,,,,,
14:12:02.773,,,,,,,,,,,,,,,,
14:12:02.845,,,,"95",,,,"899","0",,"50",,,,,
14:12:02.924,,,,,,,,,,,,,,,,
14:12:02.997,,,,,,,,,,,,,,,,
14:12:03.062,,,,,,,,,,,,,,,,
14:12:03.130,,,,"95",,,,"904","0",,"50",,,,,
14:12:03.209,,,,"95",,,,"904","0",,"50",,,,,
14:12:03.282,,,,,,,,,,,,,,,,
14:12:03.350,,,,"95",,,,"904","0",,"50",,,,,
14:12:03.415,,,,,,,,,,,,,,,,
14:12:03.489,,,,,,,,,,,,,,,,
14:12:03.554,,,,,,,,,,,,,,,,
14:12:03.839,,,,,,,,,,,,,,,,
14:12:04.079,,,,,,,,,,,,,,,,
14:12:04.364,,,,,,,,,,,,,,,,
14:12:04.364,,,,,,,,,,,,,,,,
14:12:04.435,,,,,,,,,,,,,,,,
14:12:04.507,,,,"95",,,,"904","0",,"50",,,,,
14:12:04.579,,,,,,,,,,,,,,,,
14:12:04.646,,,,,,,,,,,,,,,,
14:12:04.717,,,,,,,,,,,,,,,,
14:12:04.789,,,,"95",,,,"897","0",,"50",,,,,
14:12:04.861,,,,"95",,,,"897","0",,"50",,,,,
14:12:04.931,,,,,,,,,,,,,,,,
14:12:04.998,,,,"95",,,,"897","0",,"50",,,,,
14:12:05.070,,,,,,,,,,,,,,,,
14:12:05.142,,,,,,,,,,,,,,,,
14:12:05.213,,,,,,,,,,,,,,,,
14:12:05.500,,,,,,,,,,,,,,,,
14:12:05.749,,,,,,,,,,,,,,,,
14:12:06.546,,,,,,,,,,,,,,,,
14:12:06.546,,,,,,,,,,,,,,,,
14:12:06.818,,,,,,,,,,,,,,,,
14:12:06.954,,,,"94",,,,"897","0",,"50",,,,,
14:12:07.116,,,,,,,,,,,,,,,,
14:12:07.278,,,,,,,,,,,,,,,,
14:12:07.454,,,,,,,,,,,,,,,,
14:12:07.743,,,,"94",,,,"901","0",,"50",,,,,
14:12:07.905,,,,"94",,,,"901","0",,"50",,,,,
14:12:08.080,,,,,,,,,,,,,,,,
14:12:08.243,,,,"94",,,,"901","0",,"51",,,,,
14:12:08.419,,,,,,,,,,,,,,,,
14:12:08.684,,,,,,,,,,,,,,,,
14:12:08.891,,,,,,,,,,,,,,,,
14:12:09.651,,,,,,,,,,,,,,,,
14:12:10.001,,,,,,,,,,,,,,,,
14:12:10.890,,,,,,,,,,,,,,,,
14:12:10.890,,,,,,,,,,,,,,,,
14:12:11.087,,,,,,,,,,,,,,,,
14:12:11.250,,,,"94",,,,"901","0",,"51",,,,,
14:12:11.426,,,,,,,,,,,,,,,,
14:12:11.587,,,,,,,,,,,,,,,,
14:12:11.860,,,,,,,,,,,,,,,,
14:12:11.947,,,,"94",,,,"887","0",,"51",,,,,
14:12:12.012,,,,"94",,,,"887","0",,"51",,,,,
14:12:12.084,,,,,,,,,,,,,,,,
14:12:12.155,,,,"94",,,,"887","0",,"51",,,,,
14:12:12.220,,,,,,,,,,,,,,,,
14:12:12.285,,,,,,,,,,,,,,,,
14:12:12.363,,,,,,,,,,,,,,,,
14:12:12.630,,,,,,,,,,,,,,,,
14:12:12.875,,,,,,,,,,,,,,,,
14:12:13.206,,,,,,,,,,,,,,,,
14:12:13.206,,,,,,,,,,,,,,,,
14:12:13.274,,,,,,,,,,,,,,,,
14:12:13.346,,,,"94",,,,"887","0",,"51",,,,,
14:12:13.419,,,,,,,,,,,,,,,,
14:12:13.483,,,,,,,,,,,,,,,,
14:12:13.554,,,,,,,,,,,,,,,,
14:12:13.627,,,,"94",,,,"900","0",,"51",,,,,
14:12:13.694,,,,"94",,,,"900","0",,"51",,,,,
14:12:13.767,,,,,,,,,,,,,,,,
14:12:13.839,,,,"94",,,,"900","0",,"51",,,,,
14:12:13.917,,,,,,,,,,,,,,,,
14:12:13.989,,,,,,,,,,,,,,,,
14:12:14.063,,,,,,,,,,,,,,,,
14:12:14.351,,,,,,,,,,,,,,,,
14:12:14.592,,,,,,,,,,,,,,,,
14:12:14.899,,,,,,,,,,,,,,,,
14:12:14.899,,,,,,,,,,,,,,,,
14:12:14.971,,,,,,,,,,,,,,,,
14:12:15.042,,,,"93",,,,"900","0",,"51",,,,,
14:12:15.155,,,,,,,,,,,,,,,,
14:12:15.185,,,,,,,,,,,,,,,,
14:12:15.244,,,,,,,,,,,,,,,,
14:12:15.368,,,,"93",,,,"901","0",,"51",,,,,
14:12:15.388,,,,"93",,,,"901","0",,"51",,,,,
14:12:15.461,,,,,,,,,,,,,,,,
14:12:15.540,,,,"93",,,,"901","0",,"51",,,,,
14:12:15.614,,,,,,,,,,,,,,,,
14:12:15.686,,,,,,,,,,,,,,,,
14:12:15.759,,,,,,,,,,,,,,,,
14:12:16.039,,,,,,,,,,,,,,,,
14:12:16.298,,,,,,,,,,,,,,,,
14:12:16.572,,,,,,,,,,,,,,,,
14:12:16.572,,,,,,,,,,,,,,,,
14:12:16.661,,,,,,,,,,,,,,,,
14:12:16.726,,,,"93",,,,"901","0",,"51",,,,,
14:12:16.804,,,,,,,,,,,,,,,,
14:12:16.863,,,,,,,,,,,,,,,,
14:12:16.942,,,,,,,,,,,,,,,,
14:12:17.007,,,,"93",,,,"899","0",,"51",,,,,
14:12:17.074,,,,"93",,,,"899","0",,"51",,,,,
14:12:17.146,,,,,,,,,,,,,,,,
14:12:17.219,,,,"93",,,,"899","0",,"51",,,,,
14:12:17.290,,,,,,,,,,,,,,,,
14:12:17.358,,,,,,,,,,,,,,,,
14:12:17.427,,,,,,,,,,,,,,,,
14:12:17.711,,,,,,,,,,,,,,,,
14:12:17.956,,,,,,,,,,,,,,,,
14:12:18.265,,,,,,,,,,,,,,,,
14:12:18.265,,,,,,,,,,,,,,,,
14:12:18.335,,,,,,,,,,,,,,,,
14:12:18.414,,,,"93",,,,"899","0",,"51",,,,,
14:12:18.487,,,,,,,,,,,,,,,,
14:12:18.559,,,,,,,,,,,,,,,,
14:12:18.624,,,,,,,,,,,,,,,,
14:12:18.805,,,,"93",,,,"897","0",,"51",,,,,
14:12:18.962,,,,"93",,,,"897","0",,"51",,,,,
14:12:19.186,,,,,,,,,,,,,,,,
14:12:19.353,,,,"93",,,,"897","0",,"51",,,,,
14:12:19.545,,,,,,,,,,,,,,,,
14:12:19.820,,,,,,,,,,,,,,,,
14:12:19.953,,,,,,,,,,,,,,,,
14:12:20.720,,,,,,,,,,,,,,,,
14:12:21.090,,,,,,,,,,,,,,,,
14:12:22.044,,,,,,,,,,,,,,,,
14:12:22.044,,,,,,,,,,,,,,,,
14:12:22.268,,,,,,,,,,,,,,,,
14:12:22.458,,,,"93",,,,"897","0",,"51",,,,,
14:12:22.664,,,,,,,,,,,,,,,,
14:12:22.939,,,,,,,,,,,,,,,,
14:12:23.115,,,,,,,,,,,,,,,,
14:12:23.294,,,,"93",,,,"896","0",,"51",,,,,
14:12:23.453,,,,"93",,,,"896","0",,"51",,,,,
14:12:23.629,,,,,,,,,,,,,,,,
14:12:23.932,,,,"93",,,,"896","0",,"51",,,,,
14:12:24.256,,,,,,,,,,,,,,,,
14:12:24.425,,,,,,,,,,,,,,,,
14:12:24.601,,,,,,,,,,,,,,,,
14:12:25.115,,,,,,,,,,,,,,,,
14:12:25.372,,,,,,,,,,,,,,,,
14:12:25.652,,,,,,,,,,,,,,,,
14:12:25.652,,,,,,,,,,,,,,,,
14:12:25.724,,,,,,,,,,,,,,,,
14:12:25.803,,,,"92",,,,"896","0",,"51",,,,,
14:12:25.874,,,,,,,,,,,,,,,,
14:12:25.943,,,,,,,,,,,,,,,,
14:12:26.018,,,,,,,,,,,,,,,,
14:12:26.084,,,,"92",,,,"901","0",,"51",,,,,
14:12:26.148,,,,"92",,,,"901","0",,"51",,,,,
14:12:26.215,,,,,,,,,,,,,,,,
14:12:26.294,,,,"92",,,,"901","0",,"51",,,,,
14:12:26.359,,,,,,,,,,,,,,,,
14:12:26.430,,,,,,,,,,,,,,,,
14:12:26.503,,,,,,,,,,,,,,,,
14:12:26.781,,,,,,,,,,,,,,,,
14:12:27.034,,,,,,,,,,,,,,,,
14:12:27.314,,,,,,,,,,,,,,,,
14:12:27.315,,,,,,,,,,,,,,,,
14:12:27.398,,,,,,,,,,,,,,,,
14:12:27.463,,,,"92",,,,"901","0",,"51",,,,,
14:12:27.535,,,,,,,,,,,,,,,,
14:12:27.607,,,,,,,,,,,,,,,,
14:12:27.676,,,,,,,,,,,,,,,,
14:12:27.743,,,,"92",,,,"897","0",,"51",,,,,
14:12:27.816,,,,"92",,,,"897","0",,"51",,,,,
14:12:27.894,,,,,,,,,,,,,,,,
14:12:27.973,,,,"92",,,,"897","0",,"51",,,,,
14:12:28.042,,,,,,,,,,,,,,,,
14:12:28.114,,,,,,,,,,,,,,,,
14:12:28.180,,,,,,,,,,,,,,,,
14:12:28.473,,,,,,,,,,,,,,,,
14:12:28.721,,,,,,,,,,,,,,,,
14:12:29.159,,,,,,,,,,,,,,,,
14:12:29.159,,,,,,,,,,,,,,,,
14:12:29.233,,,,,,,,,,,,,,,,
14:12:29.292,,,,"92",,,,"897","0",,"51",,,,,
14:12:29.370,,,,,,,,,,,,,,,,
14:12:29.434,,,,,,,,,,,,,,,,
14:12:29.510,,,,,,,,,,,,,,,,
14:12:29.574,,,,"92",,,,"903","0",,"51",,,,,
14:12:29.644,,,,"92",,,,"903","0",,"51",,,,,
14:12:29.716,,,,,,,,,,,,,,,,
14:12:29.788,,,,"92",,,,"903","0",,"51",,,,,
14:12:29.856,,,,,,,,,,,,,,,,
14:12:29.927,,,,,,,,,,,,,,,,
14:12:29.999,,,,,,,,,,,,,,,,
14:12:30.282,,,,,,,,,,,,,,,,
14:12:30.527,,,,,,,,,,,,,,,,
14:12:30.807,,,,,,,,,,,,,,,,
14:12:30.807,,,,,,,,,,,,,,,,
14:12:30.880,,,,,,,,,,,,,,,,
14:12:30.947,,,,"92",,,,"903","0",,"51",,,,,
14:12:31.019,,,,,,,,,,,,,,,,
14:12:31.088,,,,,,,,,,,,,,,,
14:12:31.159,,,,,,,,,,,,,,,,
14:12:31.232,,,,"92",,,,"898","0",,"51",,,,,
14:12:31.299,,,,"92",,,,"898","0",,"51",,,,,
14:12:31.380,,,,,,,,,,,,,,,,
14:12:31.452,,,,"92",,,,"898","0",,"51",,,,,
14:12:31.522,,,,,,,,,,,,,,,,
14:12:31.636,,,,,,,,,,,,,,,,
14:12:31.669,,,,,,,,,,,,,,,,
14:12:32.551,,,,,,,,,,,,,,,,
14:12:32.889,,,,,,,,,,,,,,,,
14:12:33.763,,,,,,,,,,,,,,,,
14:12:33.763,,,,,,,,,,,,,,,,
14:12:33.925,,,,,,,,,,,,,,,,
14:12:34.087,,,,"92",,,,"898","0",,"51",,,,,
14:12:34.250,,,,,,,,,,,,,,,,
14:12:34.425,,,,,,,,,,,,,,,,
14:12:34.688,,,,,,,,,,,,,,,,
14:12:34.894,,,,"92",,,,"897","0",,"51",,,,,
14:12:35.072,,,,"92",,,,"897","0",,"51",,,,,
14:12:35.249,,,,,,,,,,,,,,,,
14:12:35.438,,,,"92",,,,"897","0",,"51",,,,,
14:12:35.636,,,,,,,,,,,,,,,,
14:12:35.901,,,,,,,,,,,,,,,,
14:12:36.037,,,,,,,,,,,,,,,,
14:12:36.812,,,,,,,,,,,,,,,,
14:12:37.162,,,,,,,,,,,,,,,,
14:12:37.867,,,,,,,,,,,,,,,,
14:12:37.867,,,,,,,,,,,,,,,,
14:12:37.942,,,,,,,,,,,,,,,,
14:12:38.012,,,,"92",,,,"897","0",,"51",,,,,
14:12:38.084,,,,,,,,,,,,,,,,
14:12:38.156,,,,,,,,,,,,,,,,
14:12:38.228,,,,,,,,,,,,,,,,
14:12:38.299,,,,"92",,,,"898","0",,"51",,,,,
14:12:38.379,,,,"92",,,,"898","0",,"51",,,,,
14:12:38.444,,,,,,,,,,,,,,,,
14:12:38.517,,,,"92",,,,"898","0",,"52",,,,,
14:12:38.581,,,,,,,,,,,,,,,,
14:12:38.653,,,,,,,,,,,,,,,,
14:12:38.724,,,,,,,,,,,,,,,,
14:12:39.014,,,,,,,,,,,,,,,,
14:12:39.255,,,,,,,,,,,,,,,,
14:12:39.612,,,,,,,,,,,,,,,,
14:12:39.612,,,,,,,,,,,,,,,,
14:12:39.684,,,,,,,,,,,,,,,,
14:12:39.756,,,,"92",,,,"898","0",,"52",,,,,
14:12:39.822,,,,,,,,,,,,,,,,
14:12:39.893,,,,,,,,,,,,,,,,
14:12:39.958,,,,,,,,,,,,,,,,
14:12:40.035,,,,"92",,,,"896","0",,"52",,,,,
14:12:40.101,,,,"92",,,,"896","0",,"52",,,,,
14:12:40.174,,,,,,,,,,,,,,,,
14:12:40.245,,,,"92",,,,"896","0",,"52",,,,,
14:12:40.313,,,,,,,,,,,,,,,,
14:12:40.384,,,,,,,,,,,,,,,,
14:12:40.456,,,,,,,,,,,,,,,,
14:12:40.735,,,,,,,,,,,,,,,,
14:12:40.981,,,,,,,,,,,,,,,,
14:12:41.265,,,,,,,,,,,,,,,,
14:12:41.265,,,,,,,,,,,,,,,,
14:12:41.336,,,,,,,,,,,,,,,,
14:12:41.408,,,,"92",,,,"896","0",,"52",,,,,
14:12:41.483,,,,,,,,,,,,,,,,
14:12:41.545,,,,,,,,,,,,,,,,
14:12:41.617,,,,,,,,,,,,,,,,
14:12:41.692,,,,"92",,,,"900","0",,"52",,,,,
14:12:41.764,,,,"92",,,,"900","0",,"52",,,,,
14:12:41.829,,,,,,,,,,,,,,,,
14:12:41.903,,,,"92",,,,"900","0",,"52",,,,,
14:12:41.967,,,,,,,,,,,,,,,,
14:12:42.047,,,,,,,,,,,,,,,,
14:12:42.112,,,,,,,,,,,,,,,,
14:12:42.393,,,,,,,,,,,,,,,,
14:12:42.638,,,,,,,,,,,,,,,,
14:12:42.949,,,,,,,,,,,,,,,,
14:12:42.949,,,,,,,,,,,,,,,,
14:12:43.016,,,,,,,,,,,,,,,,
14:12:43.095,,,,"92",,,,"900","0",,"52",,,,,
14:12:43.159,,,,,,,,,,,,,,,,
14:12:43.243,,,,,,,,,,,,,,,,
14:12:43.308,,,,,,,,,,,,,,,,
14:12:43.380,,,,"92",,,,"893","0",,"52",,,,,
14:12:43.452,,,,"92",,,,"893","0",,"52",,,,,
14:12:43.516,,,,,,,,,,,,,,,,
14:12:43.587,,,,"92",,,,"893","0",,"52",,,,,
14:12:43.658,,,,,,,,,,,,,,,,
14:12:43.730,,,,,,,,,,,,,,,,
14:12:43.802,,,,,,,,,,,,,,,,
14:12:44.070,,,,,,,,,,,,,,,,
14:12:44.316,,,,,,,,,,,,,,,,
14:12:44.942,,,,,,,,,,,,,,,,
14:12:44.942,,,,,,,,,,,,,,,,
14:12:45.170,,,,,,,,,,,,,,,,
14:12:45.389,,,,"92",,,,"893","0",,"52",,,,,
14:12:45.550,,,,,,,,,,,,,,,,
14:12:45.824,,,,,,,,,,,,,,,,
14:12:45.959,,,,,,,,,,,,,,,,
14:12:46.121,,,,"92",,,,"938","0",,"52",,,,,
14:12:46.283,,,,"92",,,,"938","0",,"52",,,,,
14:12:46.459,,,,,,,,,,,,,,,,
14:12:46.762,,,,"92",,,,"938","0",,"52",,,,,
14:12:46.924,,,,,,,,,,,,,,,,
14:12:47.086,,,,,,,,,,,,,,,,
14:12:47.262,,,,,,,,,,,,,,,,
14:12:48.072,,,,,,,,,,,,,,,,
14:12:48.319,,,,,,,,,,,,,,,,
14:12:49.022,,,,,,,,,,,,,,,,
14:12:49.022,,,,,,,,,,,,,,,,
14:12:49.200,,,,,,,,,,,,,,,,
14:12:49.360,,,,"91",,,,"938","0",,"52",,,,,
14:12:49.536,,,,,,,,,,,,,,,,
14:12:49.797,,,,,,,,,,,,,,,,
14:12:49.988,,,,,,,,,,,,,,,,
14:12:50.163,,,,"91",,,,"1751","0",,"52",,,,,
14:12:50.325,,,,"91",,,,"1751","19",,"52",,,,,
14:12:50.501,,,,,,,,,,,,,,,,
14:12:50.766,,,,"91",,,,"1751","19",,"52",,,,,
14:12:50.841,,,,,,,,,,,,,,,,
14:12:50.920,,,,,,,,,,,,,,,,
14:12:50.985,,,,,,,,,,,,,,,,
14:12:51.266,,,,,,,,,,,,,,,,
14:12:51.514,,,,,,,,,,,,,,,,
14:12:51.801,,,,,,,,,,,,,,,,
14:12:51.801,,,,,,,,,,,,,,,,
14:12:51.873,,,,,,,,,,,,,,,,
14:12:51.942,,,,"90",,,,"1751","19",,"52",,,,,
14:12:52.006,,,,,,,,,,,,,,,,
14:12:52.076,,,,,,,,,,,,,,,,
14:12:52.153,,,,,,,,,,,,,,,,
14:12:52.239,,,,"90",,,,"2258","19",,"52",,,,,
14:12:52.297,,,,"90",,,,"2258","24",,"52",,,,,
14:12:52.369,,,,,,,,,,,,,,,,
14:12:52.444,,,,"90",,,,"2258","24",,"52",,,,,
14:12:52.543,,,,,,,,,,,,,,,,
14:12:52.588,,,,,,,,,,,,,,,,
14:12:52.656,,,,,,,,,,,,,,,,
14:12:52.940,,,,,,,,,,,,,,,,
14:12:53.185,,,,,,,,,,,,,,,,
14:12:53.453,,,,,,,,,,,,,,,,
14:12:53.453,,,,,,,,,,,,,,,,
14:12:53.532,,,,,,,,,,,,,,,,
14:12:53.611,,,,"90",,,,"2258","24",,"52",,,,,
14:12:53.677,,,,,,,,,,,,,,,,
14:12:53.758,,,,,,,,,,,,,,,,
14:12:53.814,,,,,,,,,,,,,,,,
14:12:53.892,,,,"90",,,,"1819","24",,"52",,,,,
14:12:53.968,,,,"90",,,,"1819","27",,"52",,,,,
14:12:54.033,,,,,,,,,,,,,,,,
14:12:54.110,,,,"90",,,,"1819","27",,"51",,,,,
14:12:54.173,,,,,,,,,,,,,,,,
14:12:54.260,,,,,,,,,,,,,,,,
14:12:54.325,,,,,,,,,,,,,,,,
14:12:54.605,,,,,,,,,,,,,,,,
14:12:54.851,,,,,,,,,,,,,,,,
14:12:55.149,,,,,,,,,,,,,,,,
14:12:55.149,,,,,,,,,,,,,,,,
14:12:55.220,,,,,,,,,,,,,,,,
14:12:55.291,,,,"90",,,,"1819","27",,"51",,,,,
14:12:55.370,,,,,,,,,,,,,,,,
14:12:55.438,,,,,,,,,,,,,,,,
14:12:55.529,,,,,,,,,,,,,,,,
14:12:55.582,,,,"90",,,,"1897","27",,"51",,,,,
14:12:55.650,,,,"90",,,,"1897","31",,"51",,,,,
14:12:55.749,,,,,,,,,,,,,,,,
14:12:55.798,,,,"90",,,,"1897","31",,"51",,,,,
14:12:55.869,,,,,,,,,,,,,,,,
14:12:55.941,,,,,,,,,,,,,,,,
14:12:56.012,,,,,,,,,,,,,,,,
14:12:56.302,,,,,,,,,,,,,,,,
14:12:56.545,,,,,,,,,,,,,,,,
14:12:56.826,,,,,,,,,,,,,,,,
14:12:56.826,,,,,,,,,,,,,,,,
14:12:56.905,,,,,,,,,,,,,,,,
14:12:56.964,,,,"90",,,,"1897","31",,"51",,,,,
14:12:57.044,,,,,,,,,,,,,,,,
14:12:57.109,,,,,,,,,,,,,,,,
14:12:57.184,,,,,,,,,,,,,,,,
14:12:57.248,,,,"90",,,,"2165","31",,"51",,,,,
14:12:57.318,,,,"90",,,,"2165","35",,"51",,,,,
14:12:57.390,,,,,,,,,,,,,,,,
14:12:57.462,,,,"90",,,,"2165","35",,"51",,,,,
14:12:57.550,,,,,,,,,,,,,,,,
14:12:57.600,,,,,,,,,,,,,,,,
14:12:57.802,,,,,,,,,,,,,,,,
14:12:58.557,,,,,,,,,,,,,,,,
14:12:58.895,,,,,,,,,,,,,,,,
14:12:59.785,,,,,,,,,,,,,,,,
14:12:59.785,,,,,,,,,,,,,,,,
14:12:59.973,,,,,,,,,,,,,,,,
14:13:00.142,,,,"90",,,,"2165","35",,"51",,,,,
14:13:00.318,,,,,,,,,,,,,,,,
14:13:00.480,,,,,,,,,,,,,,,,
14:13:00.751,,,,,,,,,,,,,,,,
14:13:00.959,,,,"90",,,,"1497","35",,"51",,,,,
14:13:01.127,,,,"90",,,,"1497","34",,"51",,,,,
14:13:01.305,,,,,,,,,,,,,,,,
14:13:01.543,,,,"90",,,,"1497","34",,"51",,,,,
14:13:01.705,,,,,,,,,,,,,,,,
14:13:01.966,,,,,,,,,,,,,,,,
14:13:02.156,,,,,,,,,,,,,,,,
14:13:02.931,,,,,,,,,,,,,,,,
14:13:03.258,,,,,,,,,,,,,,,,
14:13:03.968,,,,,,,,,,,,,,,,
14:13:03.968,,,,,,,,,,,,,,,,
14:13:04.040,,,,,,,,,,,,,,,,
14:13:04.112,,,,"90",,,,"1497","34",,"51",,,,,
14:13:04.186,,,,,,,,,,,,,,,,
14:13:04.266,,,,,,,,,,,,,,,,
14:13:04.326,,,,,,,,,,,,,,,,
14:13:04.399,,,,"90",,,,"1513","34",,"51",,,,,
14:13:04.466,,,,"90",,,,"1513","34",,"51",,,,,
14:13:04.538,,,,,,,,,,,,,,,,
14:13:04.602,,,,"90",,,,"1513","34",,"52",,,,,
14:13:04.674,,,,,,,,,,,,,,,,
14:13:04.745,,,,,,,,,,,,,,,,
14:13:04.818,,,,,,,,,,,,,,,,
14:13:05.087,,,,,,,,,,,,,,,,
14:13:05.335,,,,,,,,,,,,,,,,
14:13:05.611,,,,,,,,,,,,,,,,
14:13:05.611,,,,,,,,,,,,,,,,
14:13:05.676,,,,,,,,,,,,,,,,
14:13:05.742,,,,"90",,,,"1513","34",,"52",,,,,
14:13:05.815,,,,,,,,,,,,,,,,
14:13:05.920,,,,,,,,,,,,,,,,
14:13:05.943,,,,,,,,,,,,,,,,
14:13:06.010,,,,"90",,,,"1465","34",,"52",,,,,
14:13:06.089,,,,"90",,,,"1465","33",,"52",,,,,
14:13:06.154,,,,,,,,,,,,,,,,
14:13:06.227,,,,"90",,,,"1465","33",,"51",,,,,
14:13:06.299,,,,,,,,,,,,,,,,
14:13:06.371,,,,,,,,,,,,,,,,
14:13:06.436,,,,,,,,,,,,,,,,
14:13:06.723,,,,,,,,,,,,,,,,
14:13:06.960,,,,,,,,,,,,,,,,
14:13:07.250,,,,,,,,,,,,,,,,
14:13:07.250,,,,,,,,,,,,,,,,
14:13:07.322,,,,,,,,,,,,,,,,
14:13:07.394,,,,"91",,,,"1465","33",,"51",,,,,
14:13:07.469,,,,,,,,,,,,,,,,
14:13:07.534,,,,,,,,,,,,,,,,
14:13:07.622,,,,,,,,,,,,,,,,
14:13:07.672,,,,"91",,,,"1488","33",,"51",,,,,
14:13:07.752,,,,"91",,,,"1488","32",,"51",,,,,
14:13:07.815,,,,,,,,,,,,,,,,
14:13:07.882,,,,"91",,,,"1488","32",,"52",,,,,
14:13:07.969,,,,,,,,,,,,,,,,
14:13:08.026,,,,,,,,,,,,,,,,
14:13:08.106,,,,,,,,,,,,,,,,
14:13:08.375,,,,,,,,,,,,,,,,
14:13:08.619,,,,,,,,,,,,,,,,
14:13:09.097,,,,,,,,,,,,,,,,
14:13:09.097,,,,,,,,,,,,,,,,
14:13:09.169,,,,,,,,,,,,,,,,
14:13:09.234,,,,"91",,,,"1488","32",,"52",,,,,
14:13:09.307,,,,,,,,,,,,,,,,
14:13:09.378,,,,,,,,,,,,,,,,
14:13:09.455,,,,,,,,,,,,,,,,
14:13:09.524,,,,"91",,,,"1277","32",,"52",,,,,
14:13:09.601,,,,"91",,,,"1277","28",,"52",,,,,
14:13:09.666,,,,,,,,,,,,,,,,
14:13:09.738,,,,"91",,,,"1277","28",,"52",,,,,
14:13:09.823,,,,,,,,,,,,,,,,
14:13:09.883,,,,,,,,,,,,,,,,
14:13:09.973,,,,,,,,,,,,,,,,
14:13:10.245,,,,,,,,,,,,,,,,
14:13:10.492,,,,,,,,,,,,,,,,
14:13:11.150,,,,,,,,,,,,,,,,
14:13:11.150,,,,,,,,,,,,,,,,
14:13:11.341,,,,,,,,,,,,,,,,
14:13:11.529,,,,"91",,,,"1277","28",,"52",,,,,
14:13:11.801,,,,,,,,,,,,,,,,
14:13:11.994,,,,,,,,,,,,,,,,
14:13:12.170,,,,,,,,,,,,,,,,
14:13:12.332,,,,"91",,,,"1365","28",,"52",,,,,
14:13:12.508,,,,"91",,,,"1365","30",,"52",,,,,
14:13:12.771,,,,,,,,,,,,,,,,
14:13:12.980,,,,"91",,,,"1365","30",,"52",,,,,
14:13:13.142,,,,,,,,,,,,,,,,
14:13:13.304,,,,,,,,,,,,,,,,
14:13:13.468,,,,,,,,,,,,,,,,
14:13:14.299,,,,,,,,,,,,,,,,
